"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fcbA1",5813.56608971821,1.90662466393494,0.103384934223898,18.4419971657168,6.04660237262474e-76,4.31667756825945e-75
"ubiB",2296.61614628869,1.91075797512979,0.128120961178194,14.9137030940024,2.68442424025001e-50,1.41043016187393e-49
"kdgK",1513.79159390572,1.92193498633206,0.139320805057556,13.795032160043,2.73031089850568e-43,1.30139369773085e-42
"rpsN2_1",631.685434649876,1.93774960371318,0.214238575371643,9.04482117822027,1.49910334322374e-19,4.2240221635614e-19
"rny_2",11561.0023132724,1.94780578523104,0.0940202970159157,20.7168648371884,2.44069658826511e-95,2.10031836136111e-94
"npr_2",2060.73936728959,1.95795733411938,0.128181587242603,15.2748719706025,1.12448657464204e-52,6.10983831682638e-52
"dtd3_1",1534.73745853489,1.96404563381886,0.139108744648252,14.1187790802448,2.90989083639582e-45,1.41236164986041e-44
"malH",78.438487902611,1.97111418719375,0.487743428420767,4.04129317246957,5.3157252423998e-05,8.71538062399637e-05
"gmuC_1",574.030999077189,1.97112589882987,0.196989752485837,10.0062357252395,1.43093914790141e-23,4.45803350970459e-23
"nagE",34.6594188590303,1.98876838077166,0.746204990022328,2.66517700546623,0.00769478096500804,0.0108216354207534
"yheH",4255.64100387605,2.00554207965953,0.105052164841081,19.0909162385511,3.00453238164948e-81,2.26692680169952e-80
"pyrK_1",1866.37424505654,2.02289075220603,0.13778186757097,14.6818357732309,8.42774933079394e-49,4.32805707568515e-48
"carB",12823.8948263661,2.04503685101568,0.091763757679242,22.2858882715337,5.06423847004008e-110,5.00761965484708e-109
"pyrB",2527.53042035323,2.04573030024734,0.121016956584169,16.9044930395726,4.16894652357053e-64,2.64420831295788e-63
"kdgA",1933.16597282531,2.05357845905728,0.128686841114971,15.9579521982561,2.50827045373559e-57,1.4520605681262e-56
"araN_1",942.601898699431,2.0578464645167,0.160095935998229,12.853833244958,8.18515398631855e-38,3.62973959504711e-37
"yheS_2",3611.46348701483,2.06719171696608,0.109451041725941,18.8869076471855,1.4616089020392e-79,1.08732774394692e-78
"hmpT",6403.38560799857,2.0692470060722,0.101247798068418,20.4374519303018,7.7690860920751e-93,6.57892822265083e-92
"dhaL",905.696506308402,2.07032439287552,0.175185153035897,11.8179215361435,3.15391182311795e-32,1.23670631093689e-31
"sugC",2090.90618865583,2.10555687236009,0.126766245527535,16.6097596690496,5.92300185284561e-62,3.64070229719313e-61
"yheI",4465.46032268686,2.10808112947313,0.105339753403587,20.0122086995634,4.31117001179578e-89,3.5196834147584e-88
"mazE",13036.8017478143,2.12762733619411,0.117828578138655,18.05697199953,6.95336602639365e-73,4.79210333940203e-72
"pyrC",3058.03242463443,2.14377848842994,0.114335103750373,18.7499588325073,1.93740941171361e-78,1.40838163627766e-77
"patA_1",7705.97231157883,2.16580144700943,0.101820362256551,21.2708086969125,2.11601132623354e-100,1.93602875365735e-99
"yhdN",9291.48142403337,2.1687555656636,0.113261589395098,19.1481999965424,1.00190370029457e-81,7.5953842422331e-81
"sorA_2",22.2112561135126,2.17259122852609,0.89773182924712,2.42008933820263,0.0155166944310501,0.0212586725767915
"fra",535.789525647519,2.20051794690306,0.220532611150529,9.97819748935477,1.8988482675935e-23,5.89272210917904e-23
"pyrR",2076.54993066792,2.22187959190847,0.123948051865707,17.925893618044,7.40510745009938e-72,5.01656640874818e-71
"licA_1",20.806329419831,2.23305874756518,0.929363510077684,2.40278289748918,0.0162708439635153,0.0222344923518596
"nlhH",9189.41193754832,2.23989535774347,0.113911804686284,19.6634173597039,4.43800870468034e-86,3.51507953126921e-85
"rpoN1",3524.8525598153,2.24469921470908,0.122914976122425,18.2622108836707,1.65453851728865e-74,1.16549792899271e-73
"carA",4372.15525971211,2.25911707574912,0.107099049762121,21.0937172716927,9.08358073493036e-99,8.1241913089939e-98
"spxA_3",32845.0828586902,2.30414686677594,0.100424182844919,22.9441435469197,1.68584096147225e-116,1.77738994083696e-115
"lacF_1",293.209571110571,2.3091901064435,0.262951949206764,8.78179497588641,1.60886163160823e-18,4.40844701810724e-18
"xerS_1",1791.54764605212,2.3153228641643,0.130709158074763,17.7135473769938,3.29627497561357e-70,2.17745633243851e-69
"appA",66004.4921087233,2.31613533355705,0.0871158147681079,26.5868526825161,9.63390650104856e-156,1.53371791496693e-154
"licT_1",4666.1270215933,2.33467384112081,0.13038327532863,17.9062370939546,1.05426395304712e-71,7.11181446292806e-71
"ctc",12206.2005721146,2.35677372814541,0.0995549414722721,23.67309641583,6.82708297005892e-124,7.87588122343029e-123
"yjhB_1",753.961773774209,2.36020699950389,0.18041437930434,13.0821446084542,4.16520340007784e-39,1.87847133510593e-38
"fosX",9.77686224323553,2.36082153222551,1.24925843407987,1.8897783419524,0.0587876113218787,0.0757199653919344
"trxA_2",445.296769042477,2.42540241827531,0.239670165416497,10.1197510923417,4.51562507942064e-24,1.43204683793579e-23
"licH",1154.39395218818,2.43105332018669,0.154029278625142,15.7830598304825,4.06971505876712e-56,2.31392370484188e-55
"mgsA",871.097725913383,2.47206714556236,0.164243488772646,15.0512337751441,3.38855234520177e-51,1.81026017904739e-50
"yvgN",14170.6307575701,2.48461774888199,0.0995445910992832,24.9598468529937,1.66949595270983e-137,2.19655996422649e-136
"ptsG_3",40.4739715136139,2.48903132153238,0.650632940188588,3.82555380736014,0.000130478430399579,0.000209185962936687
"yclM",9132.9875891815,2.49495741378693,0.107713630477888,23.1628755127616,1.078361269601e-118,1.19218829250332e-117
"luxA",941.296574238531,2.50588402605722,0.161147665757063,15.5502347135139,1.58523797835306e-54,8.73252201224248e-54
"yxeP",4963.03792906536,2.51914458418744,0.108259573270118,23.2694856269379,9.03366256911975e-120,1.00570565105165e-118
"dapH",3520.35754942451,2.53126818406715,0.139090454587179,18.1987196143687,5.28281744505532e-74,3.65662842283829e-73
"cmpD",5527.39109707672,2.54308800488816,0.12155823415808,20.9207382988224,3.46705098106725e-97,3.0494724651155e-96
"crtK-2",4628.61099248002,2.5474174999307,0.114063398067238,22.3333474462076,1.75293037979615e-110,1.75513532367011e-109
"xpkA_3",1273.02350288945,2.56020840837936,0.149948566881103,17.0739104856494,2.32118324910365e-65,1.48406575605342e-64
"ndk",6218.70450755034,2.610715018451,0.102908154558987,25.3693697029085,5.49446929364187e-142,7.74088063316624e-141
"glvR",48.7525070358752,2.61341581701711,0.60307278327695,4.33349985190253,1.46757379460862e-05,2.49612978741124e-05
"hpf",48606.122926132,2.62516313935003,0.0986866390663544,26.6009985159687,6.60987758909252e-156,1.07376786957503e-154
"rex_2",812.094171588304,2.64732987107258,0.174840722171059,15.1413803271901,8.63814361100742e-52,4.64592048267696e-51
"asd",5659.70074088292,2.65034780286734,0.10491724539597,25.2613170777085,8.50625075799751e-141,1.16740958678724e-139
"brnQ_1",16385.9247382083,2.70492208626848,0.100777587907964,26.840512284723,1.08850781422758e-158,1.88359178288076e-157
"gdhIV",7307.66166008164,2.70668039569576,0.104536192401917,25.8922803050758,8.13586237737168e-148,1.18828375273172e-146
"xpkA_2",5092.72749402039,2.72006867660021,0.103882648886561,26.1840519639665,4.03765975599593e-151,6.06410785994861e-150
"lsrC_2",3695.30180390207,2.78985067966446,0.110091123432504,25.341286315194,1.12111597059262e-141,1.55201445668126e-140
"xpkA_1",2384.6028147715,2.79107594900407,0.131130693303253,21.2846884180611,1.57389618035896e-100,1.45676902275085e-99
"pemK",9427.67248366246,2.79937001704187,0.121374602403957,23.0638861969249,1.06726798925444e-117,1.14803421546829e-116
"pepC",14171.0012958911,2.8219561610315,0.0952683596657052,29.6211267931314,7.98792487527972e-193,1.63035594890325e-191
"dapB",3275.38557798009,2.84458461611893,0.114676356583128,24.8053278014366,7.85350951755583e-136,1.01648676032105e-134
"bbmA",92.4403171571171,2.91114819430598,0.441914963279912,6.58757552063706,4.47066601352304e-11,9.70982304710597e-11
"tuf_2",43916.4326294511,2.96062939993842,0.105198393034523,28.1432949167468,2.89481936598053e-174,5.62018589102561e-173
"gap_1",34565.8553823171,3.00152585896975,0.0912571890025883,32.8908428122262,2.97126771044101e-237,7.75452163118376e-236
"adeC",5128.34568381708,3.08129064142184,0.126267751531447,24.4028313171828,1.59583361898417e-131,1.92467206168394e-130
"dapA",5041.21534406467,3.10231494881694,0.103965810360027,29.8397611491105,1.19204146221835e-195,2.53030667713549e-194
"acyP",3028.75555110865,3.14349757597252,0.14471378760373,21.7221705548911,1.2665160901668e-104,1.21463470815996e-103
"ohrB_1",11726.4408825992,3.14732180513527,0.107041751740963,29.4027494313778,5.06471406497956e-190,1.02063604955031e-188
"feoB",2319.53393726823,3.15794723182895,0.127556073296425,24.7573255449018,2.58536264871406e-135,3.29271786940222e-134
"ypdA_2",876.597553373158,3.18318148189156,0.16919797458782,18.8133545312587,5.87028998378024e-79,4.30668278994385e-78
"glcU_2",5854.49625369332,3.25242722399011,0.10783382009158,30.1614764387269,7.58547343078426e-200,1.65425667148062e-198
"argS",128591.098257734,3.25739381535704,0.0916375555691147,35.5464939579303,9.41243482109964e-277,2.93815612454718e-275
"dcuR",426.895867017478,3.28514444856698,0.234179100020123,14.0283417618596,1.04568094489803e-44,5.04461837659898e-44
"manZ_8",1025.1196972846,3.29362707655596,0.158403587829929,20.7926292685503,5.04684481466616e-96,4.39047920488991e-95
"bglF_5",18423.4012558938,3.29510762494787,0.0949442716516024,34.7057022780611,6.46275290442914e-264,1.87067320433658e-262
"yoeB",9065.07749224135,3.32584837573267,0.104222632006906,31.9109996714753,1.87912075294165e-223,4.46501528161657e-222
"manP",5227.01273690553,3.35421537154779,0.122540828317337,27.3722270169545,5.87369499710946e-165,1.06260482220435e-163
"malF",97.4166599707162,3.47540837181876,0.455274606965634,7.63365300556087,2.28193590921698e-14,5.55480423161075e-14
"dapF",6826.31803840524,3.47585981237646,0.100811062116955,34.478952402505,1.65875107065469e-260,4.55298569738322e-259
"pfkB",63.0641769438142,3.49802738622451,0.555974484056758,6.29170490109651,3.13997985299536e-10,6.56016788184858e-10
"purK",21418.0613104854,3.58739243878702,0.0969713557709777,36.9943516852498,1.41146553265443e-299,4.49410625597171e-298
"msrA_1",1655.26253706391,3.62008661561969,0.151707687430924,23.8622490193056,7.55658973518979e-126,8.84565504295746e-125
"ydeA",1918.04482564424,3.64634743372596,0.133376359936259,27.3387835405656,1.46811800753382e-164,2.62611670561106e-163
"spxA_2",3289.280512183,3.69578154867951,0.122817616909508,30.0916240005093,6.23623400869473e-199,1.34163304619487e-197
"bglF_2",211.908150177374,3.71594757552405,0.33994712773355,10.9309574118144,8.19788731197492e-28,2.90023035570313e-27
"fhs1",26046.6312627216,3.76649947661958,0.0973369668003683,38.6954679237583,0,0
"lysA",7831.99940334028,3.7795062140945,0.108567559381755,34.8124820675453,1.5746058505963e-265,4.64217132249872e-264
"bsaA",2137.99524744075,3.77976859494242,0.135515617796941,27.8917563627692,3.35888995995482e-171,6.44259375451576e-170
"purB",59612.5673089649,3.83139551705925,0.0955314896610522,40.1061004141475,0,0
"spxA_1",1879.61939871288,3.86283789935184,0.143973000210149,26.8302938308813,1.43247517606134e-158,2.45215105407489e-157
"dcuS_1",601.805507882701,3.86800615022649,0.20576602315188,18.7980799306766,7.82999252248717e-79,5.71804958522916e-78
"folT_2",143483.423605435,4.01641254847423,0.0867790290898042,46.283216009686,0,0
"yfiY",8069.97045993976,4.02860714026694,0.10038705050515,40.1307451508424,0,0
"sorC_2",2205.08873626584,4.10844850928456,0.147986252145904,27.7623660962366,1.2356894939446e-169,2.31437373454094e-168
"rbsD",707.654315745773,4.13621534179986,0.238725378656591,17.3262489521478,2.98151643192644e-67,1.93737720801098e-66
"dcuS_2",1075.31645340485,4.21118363535573,0.171475068883439,24.5585767235837,3.50246954276573e-133,4.32242752874655e-132
"ydbD",1285.22072654128,4.25480182769501,0.159830801577359,26.6206625112599,3.91397316996328e-156,6.42375802740366e-155
"rclA",4177.41406507787,4.30212371243714,0.124614953064194,34.5233345329028,3.58275319292802e-261,1.00065668125288e-259
"fldH_2",12.5608349894852,4.34990343237119,1.26670085017962,3.4340416142883,0.000594652895349324,0.000901147102118451
"levD_2",1184.38932666711,4.38642602994503,0.173020577574805,25.3520482443689,8.53100665938004e-142,1.19134759664325e-140
"yvbW",3026.9372462166,4.38989144586539,0.13800806764429,31.8089479897665,4.86846967292083e-222,1.13979466460146e-220
"yecD_2",3220.15295220684,4.39355505942252,0.130080343960492,33.7757029667521,4.48532108276592e-250,1.21027646843447e-248
"hsdS",3575.14384436949,4.42001362132031,0.135999375444047,32.5002494084157,1.05766860891013e-231,2.63095066466396e-230
"sorA_5",1142.97855130312,4.54463320071972,0.172113238968468,26.4049019584852,1.2036099355366e-153,1.8603369100721e-152
"yidA_2",2004.67430806814,4.58169904165834,0.142636151302518,32.1215834823037,2.20313627628647e-226,5.39598915668932e-225
"mdxE",1166.26112434022,4.69925750729531,0.17666335476282,26.6000694575528,6.77550168107151e-156,1.08955542184503e-154
"smc_6",1226.29577160343,4.73975440647288,0.176773771256198,26.8125433586161,2.30748148183148e-158,3.86685317797443e-157
"pbuO",29125.8141741611,4.82165928706086,0.11112178969322,43.3907634170783,0,0
"licR_1",1154.41262853005,4.91627349475673,0.168677950327213,29.1459167319724,9.41120874337931e-187,1.84970917524196e-185
"arcD1_1",3030.26965822396,5.1402032258978,0.128945239874573,39.8634585572739,0,0
"ulaC",4821.791826738,5.17990346195757,0.119472037220703,43.3566178535036,0,0
"mepM_1",525.900416517239,5.25484297058319,0.248830145817862,21.1181927065606,5.41263776015805e-99,4.86831599670713e-98
"vioD",3898.89824258554,5.26876118127286,0.125142201742374,42.1021934080998,0,0
"adhE",111087.595179413,5.34578074160689,0.0873209406047473,61.2199170620966,0,0
"manX_6",538.267609396387,5.34780741647192,0.252129115127525,21.2105905094183,7.62499683213944e-100,6.93656854672342e-99
"mtlA_1",32.1792618445692,5.37618552818183,0.899423043938252,5.97737134312396,2.26766889234743e-09,4.61653309030321e-09
"ohrB_2",38838.295662788,5.42706997642932,0.0939377469314811,57.7730481484495,0,0
"manX_3",35.8270094075416,5.7092140349422,0.908925499134337,6.2812783230085,3.35800355741159e-10,6.99730584214561e-10
"ysnF",24158.7894596978,5.7401501782888,0.0979276871801149,58.6162130810988,0,0
"purE",6717.48896324911,5.74789379062312,0.118587656519897,48.4695790380065,0,0
"gldA",4620.11649115133,5.79805519128242,0.124753361949226,46.4761438144022,0,0
"fhuC",6754.93467837226,5.82161986942147,0.136985565602302,42.4980533082067,0,0
"niaX",20652.3266192961,5.89165238403517,0.131516415145215,44.7978480673296,0,0
"celA_3",3970.39346174198,6.00433731507212,0.132832526620767,45.2023120226743,0,0
"licA_2",6314.52890921158,6.02913284298473,0.142114363765405,42.4245141957452,0,0
"bioY2",32198.5907960157,6.11106128612466,0.103398753153307,59.1018856587559,0,0
"ydhF",68782.9781711296,6.16805793608774,0.0985685921216031,62.5763014701302,0,0
"hmuU",10803.1657124769,6.24601367064863,0.126525447501835,49.3656714437469,0,0
"clpP_2",221.935162923232,6.27859593481046,1.11223224727626,5.64504036830982,1.65142495306545e-08,3.21795413130991e-08
"yclQ",21270.4856273909,6.32414416601708,0.106866342736977,59.1780723850755,0,0
"feuB_1",5323.05332552394,6.36275090748057,0.12743958105099,49.9275880774811,0,0
"oppF_2",23126.0534625106,6.4825684129862,0.103137922812068,62.8533931675004,0,0
"oppD_2",26770.7465965097,6.53880334782652,0.110554306068996,59.1456233622028,0,0
"celA_1",495.711620743674,6.56872298698064,0.305696020585846,21.4877608625461,2.02651381773178e-102,1.90899999871538e-101
"dppC",13145.326327481,6.76320616257431,0.113787829043587,59.4369909279455,0,0
"folT_1",8273.54728031819,7.22256967178899,0.140279625190756,51.4869473166009,0,0
"oppB",14625.2755717165,7.32932211933492,0.118066550369763,62.077888245069,0,0
"yghA",21213.0919193391,7.44117381198642,0.347783717784778,21.3959809831905,1.45633966467162e-101,1.35584371120305e-100
"dppE",156334.767717633,7.45324667989448,0.126019917220633,59.143402442056,0,0
"gspA_1",5296.52755213491,7.49946769544874,0.151867210351776,49.3817439464217,0,0
"corA_2",7695.26593607385,7.6165756971139,0.140953621364737,54.0360412408628,0,0
"gspA_2",8004.62183359715,7.694133391231,0.137050368565001,56.1409171809834,0,0
"chbC",7732.73885166232,7.94957845491915,0.144121159635423,55.1589959103081,0,0
"purN",17475.4898510655,8.49616408738791,0.520492387535303,16.3233205534858,6.73692794808648e-60,4.04724124277497e-59
"purD",78519.2348043855,8.59536355803401,0.484471851379849,17.7417192217734,1.99729488815309e-70,1.33041567445177e-69
"purH",70409.4128290675,8.67049125400424,0.525791587333725,16.4903575159353,4.30395264431456e-61,2.63534331144184e-60
"purM",48441.3336733471,8.76680357096607,0.446205674168035,19.6474497714805,6.07914389076637e-86,4.79108766044557e-85
"purF",54949.11404272,9.1195146414252,0.641588636310142,14.2139591091773,7.50591842604258e-46,3.69951149667486e-45
